date,medium,path,identifier,category,name,artist,description,accession_number,source,license,depicted_place
1985-00-00,Dia,https://webservices.picturae.com/mediabank/media/9a2a21a3-621f-1e8c-f076-1b7f1ad0a637/downloadoriginal/ab91e8a6-91a5-da0f-f1e1-ad2809fdabf0?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a2a21a3-621f-1e8c-f076-1b7f1ad0a637:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Zoutkeet_interieur_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monumentenzorg_van_de_Gem_-_RAA-DMGA-01611_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Zoutkeet interieur Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-01611,View this picture on the website of the [https://hdl.handle.net/21.12106/9a2a21a3-621f-1e8c-f076-1b7f1ad0a637 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1981-00-00,Dia,https://webservices.picturae.com/mediabank/media/9a3529d3-b5af-74a6-6926-325b2cdd25d6/downloadoriginal/25a80d07-32ac-7d3c-6274-4fab0e97a465?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a3529d3-b5af-74a6-6926-325b2cdd25d6:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Straatbeeld_met_baksteen_woning,_achtergrond_waagtoren_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_d_-_RAA-DMGA-01363_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Straatbeeld met baksteen woning, achtergrond waagtoren Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-01363,View this picture on the website of the [https://hdl.handle.net/21.12106/9a3529d3-b5af-74a6-6926-325b2cdd25d6 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-08-07,Negatief,https://webservices.picturae.com/mediabank/media/9a355c0b-3a6c-4623-89ed-e94b1bbefa47/downloadoriginal/e8eb4507-3343-47b3-ba85-cb07c7afab09?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a355c0b-3a6c-4623-89ed-e94b1bbefa47:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Bisschop_Bottemannestraat_25._Zijgevel_met_ingang_brandgang._-_FO1014387_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Bisschop Bottemannestraat 25. Zijgevel met ingang brandgang.}},FO1014387,View this picture on the website of the [https://hdl.handle.net/21.12106/9a355c0b-3a6c-4623-89ed-e94b1bbefa47 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-10-29,Foto,https://webservices.picturae.com/mediabank/media/9a3fbb7c-f577-4a2b-b071-27a6a4e94e96/downloadoriginal/c82f06c4-f504-4a13-99a2-74f288603de8?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a3fbb7c-f577-4a2b-b071-27a6a4e94e96:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Wageweg_3-7,_naar_achter_doorlopend_tot_Luttik_Oudorp_18,_Orgelfabriek_Vermeulen_'s_Kerkorgelbouw._W_-_RAA011008180_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Wageweg 3-7, naar achter doorlopend tot Luttik Oudorp 18, Orgelfabriek Vermeulen 's Kerkorgelbouw. Wageweg 7, een gedeelte van de fabriek. Intonatieruimte. Interieur eerste verdieping. De orgelfabriek was opgericht in 1730. Tot rond 1955 was dit gedeelte Timmerfabriek De Drie Ruiten. Voor 12 april 1973 heette de Wageweg de Achterweg.}}",RAA011008180,View this picture on the website of the [https://hdl.handle.net/21.12106/9a3fbb7c-f577-4a2b-b071-27a6a4e94e96 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
2000-04-07,Foto,https://webservices.picturae.com/mediabank/media/9a4513cd-d9d0-4146-8537-c1242c308ad8/downloadoriginal/b982fa43-6f6e-4d06-95ab-4e9f45973b02?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a4513cd-d9d0-4146-8537-c1242c308ad8:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Nassauplein_27._Segmentbogen._-_RAA011005577_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Nassauplein 27. Segmentbogen.}},RAA011005577,View this picture on the website of the [https://hdl.handle.net/21.12106/9a4513cd-d9d0-4146-8537-c1242c308ad8 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1993-01-12,Negatief,https://webservices.picturae.com/mediabank/media/9a48b893-bc45-4933-89ef-5510167dc99b/downloadoriginal/534ceb5c-c4da-40ba-9819-47575db40f27?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a48b893-bc45-4933-89ef-5510167dc99b:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Maclaine_Pontstraat_34,_entree_-_voordeur_met_glas_in_lood._-_FO1015861_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Maclaine Pontstraat 34, entree / voordeur met glas in lood.}}",FO1015861,View this picture on the website of the [https://hdl.handle.net/21.12106/9a48b893-bc45-4933-89ef-5510167dc99b Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1993-02-04,Foto,https://webservices.picturae.com/mediabank/media/9a49385a-2d4a-49f3-8035-46d15b850a16/downloadoriginal/7efabb69-dfc9-4d6b-af94-f1657941d7dd?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a49385a-2d4a-49f3-8035-46d15b850a16:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Koorstraat_2,_hoek_Kerkplein,_Bagijnenstraat_en_Kerkstraat,_de_Grote-_of_Sint_Laurenskerk,_tijdens_d_-_RAA011002988_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Koorstraat 2, hoek Kerkplein, Bagijnenstraat en Kerkstraat, de Grote- of Sint Laurenskerk, tijdens de exterieurrestauratie van 1991-1993. Het herstel van de kapvoeten van de noorder kapellen. Rijksmonument. De kerk is gebouwd tussen 1470 en 1518.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011002988,View this picture on the website of the [https://hdl.handle.net/21.12106/9a49385a-2d4a-49f3-8035-46d15b850a16 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1991-09-16,Negatief,https://webservices.picturae.com/mediabank/media/9a496da0-3922-40e2-a7c1-583d45cbc404/downloadoriginal/fc52cc83-8ffe-44b4-b204-1ed6431dd11a?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a496da0-3922-40e2-a7c1-583d45cbc404:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Bergerweg_29_en_31._Voorgevels._-_FO1014244_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Bergerweg 29 en 31. Voorgevels.}},FO1014244,View this picture on the website of the [https://hdl.handle.net/21.12106/9a496da0-3922-40e2-a7c1-583d45cbc404 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-11-17,Foto,https://webservices.picturae.com/mediabank/media/9a5a5e6f-fdab-4ced-9ae0-02d6a8b75f5e/downloadoriginal/b4290635-c750-432d-b88e-0c32995ed78e?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a5a5e6f-fdab-4ced-9ae0-02d6a8b75f5e:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Groot_Nieuwland_1._Muurankers,_segmentbogen._-_RAA011001390_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Groot Nieuwland 1. Muurankers, segmentbogen.}}",RAA011001390,View this picture on the website of the [https://hdl.handle.net/21.12106/9a5a5e6f-fdab-4ced-9ae0-02d6a8b75f5e Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1992-04-23,Foto,https://webservices.picturae.com/mediabank/media/9a6674c0-2844-45cf-bf4f-dfb9685d31c6/downloadoriginal/75694e4c-e99e-41dc-afa0-7d0bfd48c38f?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a6674c0-2844-45cf-bf4f-dfb9685d31c6:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Koorstraat_2,_hoek_Kerkplein,_Bagijnenstraat_en_Kerkstraat,_de_Grote-_of_Sint_Laurenskerk,_voor_de_i_-_RAA011003074_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Koorstraat 2, hoek Kerkplein, Bagijnenstraat en Kerkstraat, de Grote- of Sint Laurenskerk, voor de interieurrestauratie van 1993-1996. Interieur kooromgang. Een detail van het rouwbord van burgemeester Carel de Dieu (1700-1789). Rijksmonument. De kerk is gebouwd tussen 1470 en 1518. Er hingen meerdere rouwborden. Dit rouwbord is na de Bataafse revolutie als enige overgebleven.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011003074,View this picture on the website of the [https://hdl.handle.net/21.12106/9a6674c0-2844-45cf-bf4f-dfb9685d31c6 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1991-04-19,Foto,https://webservices.picturae.com/mediabank/media/9a7090ad-57da-4581-9674-4a0472c79999/downloadoriginal/b139d3f8-c37a-49e6-9eb8-f246ae1add10?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a7090ad-57da-4581-9674-4a0472c79999:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_links_naar_rechts_Achterstraat_38,_Achterstraat_36,_Achterstraat_30-32_en_Achterstraat_28._-_RAA011000127_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van links naar rechts Achterstraat 38, Achterstraat 36, Achterstraat 30-32 en Achterstraat 28.}}",RAA011000127,View this picture on the website of the [https://hdl.handle.net/21.12106/9a7090ad-57da-4581-9674-4a0472c79999 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-04-09,Dia,https://webservices.picturae.com/mediabank/media/9a717310-7d26-bb06-dcef-1c913f5be2b3/downloadoriginal/436a8386-7b73-6fbc-4f10-7f95f2e14ba2?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a717310-7d26-bb06-dcef-1c913f5be2b3:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Baileybrug_montage_door_de_Genie,_hoek_Rijnstraat_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afd_-_RAA-DMGA-00692_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Baileybrug montage door de Genie, hoek Rijnstraat Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00692,View this picture on the website of the [https://hdl.handle.net/21.12106/9a717310-7d26-bb06-dcef-1c913f5be2b3 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-05-21,Negatief,https://webservices.picturae.com/mediabank/media/9a71d0df-a2ad-44e3-a116-9bc0e77b9180/downloadoriginal/6b42ade4-b239-48e2-97df-7abadf7d5cfc?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a71d0df-a2ad-44e3-a116-9bc0e77b9180:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Frans_Mentonstraat_32,_voorgevel._-_FO1015715_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Frans Mentonstraat 32, voorgevel.}}",FO1015715,View this picture on the website of the [https://hdl.handle.net/21.12106/9a71d0df-a2ad-44e3-a116-9bc0e77b9180 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-06-00,Foto,https://webservices.picturae.com/mediabank/media/9a78d2e0-bbd2-4090-b6c3-8fb05186ac63/downloadoriginal/32305a58-6d6f-4285-972c-b084b20a44f8?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a78d2e0-bbd2-4090-b6c3-8fb05186ac63:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Houtweg_34,_hoek_Westerweg._Voorgevel_en_zijgevel._Lijstgevel._Ontwerp_uit_1922-1923_van_architect_P_-_RAA011001885_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Houtweg 34, hoek Westerweg. Voorgevel en zijgevel. Lijstgevel. Ontwerp uit 1922-1923 van architect P.J. van der List. Vanaf 1925 heeft hij daar zelf een paar jaar gewoond.}}",RAA011001885,View this picture on the website of the [https://hdl.handle.net/21.12106/9a78d2e0-bbd2-4090-b6c3-8fb05186ac63 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1975-00-00,Dia,https://webservices.picturae.com/mediabank/media/9a79b322-e4cc-dd93-a3de-fb9f4df03284/downloadoriginal/c1ebac23-436a-3a9b-3470-ba2e06bf3ed4?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a79b322-e4cc-dd93-a3de-fb9f4df03284:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Schilderwerk_aan_metalen_brugleuning_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monumen_-_RAA-DMGA-00386_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Schilderwerk aan metalen brugleuning Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-00386,View this picture on the website of the [https://hdl.handle.net/21.12106/9a79b322-e4cc-dd93-a3de-fb9f4df03284 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1972-12-09,Foto,https://webservices.picturae.com/mediabank/media/9a7c7c26-8b12-43bd-a9fc-e231cf99adad/downloadoriginal/9e2e2883-6045-4c4e-84cd-880aa53e8159?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a7c7c26-8b12-43bd-a9fc-e231cf99adad:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Links_Fnidsen_26,_Succes_interieur-_winkelbetimmering._Rechts_Fnidsen_24._-_RAA011001084_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Links Fnidsen 26, Succes interieur- winkelbetimmering. Rechts Fnidsen 24.}}",RAA011001084,View this picture on the website of the [https://hdl.handle.net/21.12106/9a7c7c26-8b12-43bd-a9fc-e231cf99adad Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1981-10-00,Foto,https://webservices.picturae.com/mediabank/media/9a845be2-294d-4270-b103-4cfa2904b4a1/downloadoriginal/b4d25a86-8459-4bb6-af75-0c07f4b35fac?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a845be2-294d-4270-b103-4cfa2904b4a1:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Waagplein_2-4,_hoek_Houttil,_de_Waag,_na_de_restauratie_van_de_romp_in_1976-1978._Waagtoren._Het_har_-_RAA011008037_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Waagplein 2-4, hoek Houttil, de Waag, na de restauratie van de romp in 1976-1978. Waagtoren. Het harnas van de hoornblazer, vier jaar na de restauratie met epoxyhars in het Centraal Laboratorium (CL) in 1977. Rijksmonument. Vermoedelijk uit de 14e eeuw. Voorheen het Heilige Geesthuis, een gasthuis met een kapel. Sinds 1582 een waag. De hoornblazer is in 1923 door Kees Stikvoort gemaakt. In 1968 is het door architect Royaards verwijderd en vervangen door het beeld dat er voor die tijd stond. In 1977 is het gerestaureerd en herplaatst. Het adres van het Centraal Laboratorium (CL) is Gabriël Metsustraat, Amsterdam.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011008037,View this picture on the website of the [https://hdl.handle.net/21.12106/9a845be2-294d-4270-b103-4cfa2904b4a1 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-11-17,Foto,https://webservices.picturae.com/mediabank/media/9a871530-5cd0-4c1e-af5e-9b6dc6aee2e2/downloadoriginal/07e17d3c-3f20-4a90-abb6-c567a89411e3?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a871530-5cd0-4c1e-af5e-9b6dc6aee2e2:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_rechts_naar_links_Kennemerpark_26,_Kennemerpark_27_en_Kennemerpark_28._Op_de_voorgrond_het_park_-_RAA011002237_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van rechts naar links Kennemerpark 26, Kennemerpark 27 en Kennemerpark 28. Op de voorgrond het park op de voormalige stadswal langs de Nieuwlandersingel.}}",RAA011002237,View this picture on the website of the [https://hdl.handle.net/21.12106/9a871530-5cd0-4c1e-af5e-9b6dc6aee2e2 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-08-00,Foto,https://webservices.picturae.com/mediabank/media/9a977f97-543a-4c0d-9fe7-923098c09c30/downloadoriginal/2d4fc57d-bbf1-45fe-ae76-ff7d2608dab2?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a977f97-543a-4c0d-9fe7-923098c09c30:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kanaalkade_2-3,_De_Aviateur._Trapgevel,_schuiframen,_segmentbogen._-_RAA011001973_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kanaalkade 2-3, De Aviateur. Trapgevel, schuiframen, segmentbogen.}}",RAA011001973,View this picture on the website of the [https://hdl.handle.net/21.12106/9a977f97-543a-4c0d-9fe7-923098c09c30 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
2000-00-00,Foto,https://webservices.picturae.com/mediabank/media/9a9bd031-3f78-4318-b406-41dec47b4c1d/downloadoriginal/0a3da601-a97d-4ba1-bbfa-916e9243e339?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9a9bd031-3f78-4318-b406-41dec47b4c1d:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Uitenboschstraat_52._Interieur_keuken._De_gootsteen_met_keukenkastjes._-_RAA011007238_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Uitenboschstraat 52. Interieur keuken. De gootsteen met keukenkastjes.}},RAA011007238,View this picture on the website of the [https://hdl.handle.net/21.12106/9a9bd031-3f78-4318-b406-41dec47b4c1d Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
2002-00-00,Dia,https://webservices.picturae.com/mediabank/media/9aa31c51-3892-93e8-80f1-bf00d21d85bf/downloadoriginal/0378f563-5ba8-6451-3280-f05d926c9b87?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9aa31c51-3892-93e8-80f1-bf00d21d85bf:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Woning_detail_daklijst_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monumentenzorg_van_de_-_RAA-DMGA-01064_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Woning detail daklijst Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-01064,View this picture on the website of the [https://hdl.handle.net/21.12106/9aa31c51-3892-93e8-80f1-bf00d21d85bf Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1990-02-05,Foto,https://webservices.picturae.com/mediabank/media/9aa40169-4f71-499a-8495-8ef78e3f8f06/downloadoriginal/fe123035-18cf-40cc-86c1-a822cbfce57b?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9aa40169-4f71-499a-8495-8ef78e3f8f06:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Langestraat_93,_met_een_achtertuin_op_Breedstraat_46,_Moriaanshoofd,_deel_van_het_stadhuis._Het_hoof_-_RAA011003877_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Langestraat 93, met een achtertuin op Breedstraat 46, Moriaanshoofd, deel van het stadhuis. Het hoofdgestel boven de entree. Beeldhouwwerk op het fries, na de restauratie rond 1985. De spiegel met de moerbeikrans is een symbool van wijsheid en voorzichtigheid. Rijksmonument. Voorheen een voorname herberg voor officiële gasten van het stadsbestuur. In 1718 gekocht door Sijmon Schagen en Cornelia Kraft. In 1718-1720 verbouwd tot patriciërshuis. Van 1925-1968 Openbare Leeszaal en Bibliotheek. Van 1925-1966 ook Gemeentearchief. Na de restauratie van 1978-1979 deel van het stadhuis.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011003877,View this picture on the website of the [https://hdl.handle.net/21.12106/9aa40169-4f71-499a-8495-8ef78e3f8f06 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
